path,h1,h2,h3,nframes,fps,size,hash_bits,n_hashes,valid
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240929210002_20240929213002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26980,14.9923038025328,949312715,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240929213002_20240929220002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26995,14.993723686695327,949504049,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240929220002_20240929223002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.992834368369014,949411482,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240929223002_20240929230003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993806278156438,949470468,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240929230003_20240929233002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26970,14.993662300696036,948545946,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240929233002_20240930000000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26969,14.989106511638248,949163762,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240930000000_20240930003002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27022,14.991400832177533,950515234,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240930003002_20240930010003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993722989412404,949430601,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240930010003_20240930013002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26980,14.99422016717055,949337845,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240930013002_20240930020002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993806278156438,949469920,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240930020002_20240930023002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993389843689243,949492350,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240930023002_20240930030002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26975,14.988359365015864,949143411,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240930030002_20240930033002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26997,14.992835960147946,950193727,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240930033002_20240930040002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.99386203180634,949481352,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240930040002_20240930043002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.99330655957162,949538899,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 4 Week 2/Cam 8/N884A6_ch8_main_20240930043002_20240930050000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26946,14.993573229021184,948220762,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026043000_20241026050003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27084,14.990286533427057,953323639,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026050003_20241026053003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.993667229579591,949399277,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026053003_20241026060003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993279047291066,949286775,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026060003_20241026063003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.99386203180634,949350517,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026063003_20241026070003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26979,14.993247786774551,949270677,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026070003_20241026073003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.9908643086031,949248438,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026073003_20241026080003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.989310009718173,949125918,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026080003_20241026083003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993525295807837,949355192,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026083003_20241026090003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.993667229579591,949357404,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026090003_20241026093003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993806278156438,949431395,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026093003_20241026100003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.99375121504152,949405223,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026100003_20241026103003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26970,14.988995842873974,948375439,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026103003_20241026110003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26999,14.991199284837784,950246378,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026110003_20241026113003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.993251537149872,949510201,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026113003_20241026120003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.992973432353317,949139084,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026120003_20241026123003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.992692049060526,948974362,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026123003_20241026130003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993945319009477,948576215,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026130003_20241026133003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.990392198242828,948878030,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026133003_20241026140003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.990475449986391,948513033,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026140003_20241026143003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26977,14.993802835688998,949224518,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026143003_20241026150003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26995,14.993890246611864,949325297,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026150003_20241026153003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.992834368369014,949018322,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026153003_20241026160003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993528892246337,949143148,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026160003_20241026163003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.990942532312378,949241309,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026163003_20241026170003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.99055870265467,949097542,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026170003_20241026173003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.99366793308005,949436084,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026173003_20241026180003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26979,14.994081064408023,949154052,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026180003_20241026183003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993945319009477,949288775,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026183003_20241026190003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26990,14.992528732439744,949712667,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026190003_20241026193003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.989226770918943,949500518,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026193003_20241026200003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26979,14.99124829828022,949218376,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026200003_20241026203003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993806278156438,949307292,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026203003_20241026210003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.993806278156438,949483910,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026210003_20241026213003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.992418814669175,949348278,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026213003_20241026220003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.99369195627164,949217467,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026220003_20241026223003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.99055870265467,949426818,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026223003_20241026230003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.990781055624668,949455859,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026230003_20241026233003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.99375121504152,949557862,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241026233003_20241027000000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26931,14.99365312667023,947298667,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241027000000_20241027003003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27036,14.993677765700216,951411560,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241027003003_20241027010003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26995,14.993806966191034,949491749,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241027010003_20241027013003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.991197329764132,950150960,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241027013003_20241027020003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26970,14.989912239260564,948474858,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241027020003_20241027023003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27000,14.993586077067032,950278505,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241027023003_20241027030003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.994139442385997,949414914,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241027030003_20241027033003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.992140679067546,949407392,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241027033003_20241027040003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993108660857194,949310619,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 5 Week 2/Cam 9/N884A6_ch9_main_20241027040003_20241027043003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26995,14.990310023711288,949506472,256,3,True
